algo,experiment,desc,val_r2,val_mse,val_rmse,val_mae,train_r2,train_mse,train_rmse,train_mae,diff
rf,21,"hyper-params n_estimators: 190 max_depth: 50, min_samples_leaf: 5 ",0.91476,131276.90564,362.32155,228.67105,0.9789,22966.51645,151.54708,77.65191,697.36066
rf,21,"hyper-params n_estimators: 10 max_depth: 50, min_samples_leaf: 10 ",0.90047,153281.30639,391.51157,239.27124,0.95802,45683.35382,213.73665,110.12649,668.17064
rf,21,"hyper-params n_estimators: 20 max_depth: 50, min_samples_leaf: 10 ",0.90076,152840.1114,390.94771,237.15977,0.95898,44645.29322,211.29433,107.76386,668.7345
rf,21,"hyper-params n_estimators: 30 max_depth: 50, min_samples_leaf: 10 ",0.90206,150838.35151,388.37913,237.65846,0.95929,44310.89994,210.50154,106.69914,671.30308
rf,21,"hyper-params n_estimators: 40 max_depth: 50, min_samples_leaf: 10 ",0.90403,147798.25121,384.44538,236.01599,0.96007,43460.82388,208.4726,105.45828,675.23683
rf,21,"hyper-params n_estimators: 50 max_depth: 50, min_samples_leaf: 10 ",0.9046,146930.44706,383.31508,235.82594,0.96008,43444.47252,208.43338,105.47839,676.36713
rf,21,"hyper-params n_estimators: 60 max_depth: 50, min_samples_leaf: 10 ",0.90372,148284.59783,385.07739,236.14616,0.95978,43774.13463,209.22269,105.87432,674.60482
rf,21,"hyper-params n_estimators: 70 max_depth: 50, min_samples_leaf: 10 ",0.90286,149606.11001,386.78949,237.46776,0.96001,43523.27669,208.62233,105.68692,672.89272
rf,21,"hyper-params n_estimators: 80 max_depth: 50, min_samples_leaf: 10 ",0.90339,148788.01527,385.7305,237.21051,0.96012,43406.97254,208.3434,105.78963,673.95171
rf,21,"hyper-params n_estimators: 90 max_depth: 50, min_samples_leaf: 10 ",0.90309,149251.98883,386.33145,237.21043,0.96009,43435.14723,208.41101,105.71496,673.35076
rf,21,"hyper-params n_estimators: 100 max_depth: 50, min_samples_leaf: 10 ",0.90231,150446.72653,387.87463,237.94744,0.96017,43351.3818,208.20995,105.35254,671.80758
rf,21,"hyper-params n_estimators: 110 max_depth: 50, min_samples_leaf: 10 ",0.90226,150532.90856,387.98571,238.1681,0.9602,43310.32828,208.11134,105.28274,671.6965
rf,21,"hyper-params n_estimators: 120 max_depth: 50, min_samples_leaf: 10 ",0.90203,150879.41831,388.432,238.45309,0.96006,43467.80566,208.48934,105.34134,671.25021
rf,21,"hyper-params n_estimators: 130 max_depth: 50, min_samples_leaf: 10 ",0.90202,150893.38345,388.44998,238.37669,0.96002,43506.17659,208.58134,105.28498,671.23223
rf,21,"hyper-params n_estimators: 140 max_depth: 50, min_samples_leaf: 10 ",0.90203,150882.91733,388.4365,238.49665,0.95997,43566.90331,208.72686,105.24634,671.24571
rf,21,"hyper-params n_estimators: 150 max_depth: 50, min_samples_leaf: 10 ",0.9016,151549.81301,389.29399,238.70681,0.95985,43696.61134,209.03734,105.25642,670.38822
rf,21,"hyper-params n_estimators: 160 max_depth: 50, min_samples_leaf: 10 ",0.90182,151210.96595,388.85854,238.64546,0.95987,43670.68993,208.97533,105.20964,670.82367
rf,21,"hyper-params n_estimators: 170 max_depth: 50, min_samples_leaf: 10 ",0.90125,152085.37691,389.98125,239.18336,0.9598,43754.33002,209.17536,105.3117,669.70096
rf,21,"hyper-params n_estimators: 180 max_depth: 50, min_samples_leaf: 10 ",0.90099,152482.64338,390.49026,239.38199,0.95972,43834.32183,209.36648,105.33948,669.19195
rf,21,"hyper-params n_estimators: 190 max_depth: 50, min_samples_leaf: 10 ",0.901,152469.52409,390.47346,239.38325,0.95971,43848.88941,209.40126,105.30988,669.20875
rf,21,"hyper-params n_estimators: 10 max_depth: 50, min_samples_leaf: 15 ",0.89117,167607.33798,409.39875,252.23085,0.94386,61095.58107,247.1752,127.23817,650.28346
rf,21,"hyper-params n_estimators: 20 max_depth: 50, min_samples_leaf: 15 ",0.89458,162358.12528,402.93688,246.06634,0.94588,58896.73447,242.68649,124.56011,656.74533
rf,21,"hyper-params n_estimators: 30 max_depth: 50, min_samples_leaf: 15 ",0.89485,161931.91306,402.40765,247.6638,0.94695,57740.72074,240.29299,123.43062,657.27456
rf,21,"hyper-params n_estimators: 40 max_depth: 50, min_samples_leaf: 15 ",0.89673,159036.59848,398.79393,246.15908,0.94792,56678.14482,238.07172,122.43793,660.88828
rf,21,"hyper-params n_estimators: 50 max_depth: 50, min_samples_leaf: 15 ",0.89695,158709.42479,398.38351,245.97783,0.94797,56627.59523,237.96553,122.43632,661.2987
rf,21,"hyper-params n_estimators: 60 max_depth: 50, min_samples_leaf: 15 ",0.89613,159962.99579,399.95374,246.28306,0.94775,56866.30396,238.46657,122.98204,659.72847
rf,21,"hyper-params n_estimators: 70 max_depth: 50, min_samples_leaf: 15 ",0.89523,161360.88941,401.69751,247.61469,0.94794,56655.77078,238.02473,122.79193,657.9847
rf,21,"hyper-params n_estimators: 80 max_depth: 50, min_samples_leaf: 15 ",0.89552,160910.17627,401.13611,247.40721,0.94804,56547.67606,237.79755,122.73518,658.5461
rf,21,"hyper-params n_estimators: 90 max_depth: 50, min_samples_leaf: 15 ",0.89563,160744.53586,400.92959,246.76463,0.94795,56646.60471,238.00547,122.6928,658.75262
rf,21,"hyper-params n_estimators: 100 max_depth: 50, min_samples_leaf: 15 ",0.89494,161794.69524,402.23711,247.54742,0.94814,56440.20884,237.57148,122.30511,657.4451
rf,21,"hyper-params n_estimators: 110 max_depth: 50, min_samples_leaf: 15 ",0.89479,162029.74183,402.52918,247.79657,0.94814,56438.62475,237.56815,122.26764,657.15303
rf,21,"hyper-params n_estimators: 120 max_depth: 50, min_samples_leaf: 15 ",0.89432,162757.69043,403.43239,248.58664,0.94797,56621.56815,237.95287,122.44556,656.24982
rf,21,"hyper-params n_estimators: 130 max_depth: 50, min_samples_leaf: 15 ",0.89459,162336.38038,402.90989,248.25744,0.94797,56620.12837,237.94984,122.44351,656.77232
rf,21,"hyper-params n_estimators: 140 max_depth: 50, min_samples_leaf: 15 ",0.89476,162075.56325,402.58609,248.16791,0.94802,56570.79449,237.84616,122.34567,657.09612
rf,21,"hyper-params n_estimators: 150 max_depth: 50, min_samples_leaf: 15 ",0.89461,162307.67902,402.87427,248.03661,0.94791,56690.99126,238.0987,122.39696,656.80794
rf,21,"hyper-params n_estimators: 160 max_depth: 50, min_samples_leaf: 15 ",0.89486,161916.797,402.38886,247.80262,0.94796,56639.70923,237.99099,122.33886,657.29335
rf,21,"hyper-params n_estimators: 170 max_depth: 50, min_samples_leaf: 15 ",0.89458,162349.85836,402.92662,247.9659,0.94792,56680.43415,238.07653,122.44929,656.75559
rf,21,"hyper-params n_estimators: 180 max_depth: 50, min_samples_leaf: 15 ",0.89456,162385.1049,402.97035,248.01744,0.94793,56671.34367,238.05744,122.41423,656.71186
rf,21,"hyper-params n_estimators: 190 max_depth: 50, min_samples_leaf: 15 ",0.89449,162492.05836,403.10304,248.148,0.94793,56668.51575,238.0515,122.37872,656.57917
rf,21,"hyper-params n_estimators: 10 max_depth: 50, min_samples_leaf: 20 ",0.88701,174019.32103,417.15623,257.81081,0.93601,69642.56277,263.89877,138.95361,642.52598
rf,21,"hyper-params n_estimators: 20 max_depth: 50, min_samples_leaf: 20 ",0.89041,168782.07793,410.83096,252.45495,0.93724,68306.14595,261.35445,136.92431,648.85125
rf,21,"hyper-params n_estimators: 30 max_depth: 50, min_samples_leaf: 20 ",0.89082,168151.89897,410.06329,253.43502,0.93825,67207.66924,259.24442,135.70498,649.61892
rf,21,"hyper-params n_estimators: 40 max_depth: 50, min_samples_leaf: 20 ",0.89181,166621.57521,408.19306,253.08879,0.93934,66019.17497,256.94197,134.43339,651.48915
rf,21,"hyper-params n_estimators: 50 max_depth: 50, min_samples_leaf: 20 ",0.89154,167035.07222,408.69924,253.54426,0.93938,65970.66139,256.84755,134.52248,650.98297
rf,21,"hyper-params n_estimators: 60 max_depth: 50, min_samples_leaf: 20 ",0.89041,168777.13495,410.82494,254.24535,0.93906,66317.14969,257.52116,135.13688,648.85727
rf,21,"hyper-params n_estimators: 70 max_depth: 50, min_samples_leaf: 20 ",0.88909,170808.46092,413.2898,255.84793,0.93922,66146.20548,257.18905,135.10168,646.39241
rf,21,"hyper-params n_estimators: 80 max_depth: 50, min_samples_leaf: 20 ",0.88969,169884.12231,412.17002,255.35401,0.93926,66103.54951,257.10611,135.06058,647.51219
rf,21,"hyper-params n_estimators: 90 max_depth: 50, min_samples_leaf: 20 ",0.88968,169907.14532,412.19794,255.00397,0.93909,66285.07648,257.45888,135.25674,647.48427
rf,21,"hyper-params n_estimators: 100 max_depth: 50, min_samples_leaf: 20 ",0.88871,171394.2832,413.99793,255.98781,0.93923,66133.49132,257.16433,134.87315,645.68428
rf,21,"hyper-params n_estimators: 110 max_depth: 50, min_samples_leaf: 20 ",0.88843,171819.56776,414.51124,256.45504,0.93926,66106.8928,257.11261,134.76203,645.17097
rf,21,"hyper-params n_estimators: 120 max_depth: 50, min_samples_leaf: 20 ",0.88791,172631.84584,415.48989,257.29223,0.93911,66271.93051,257.43335,134.93861,644.19232
rf,21,"hyper-params n_estimators: 130 max_depth: 50, min_samples_leaf: 20 ",0.88814,172268.96192,415.05296,257.15128,0.93915,66226.66996,257.34543,134.88587,644.62925
rf,21,"hyper-params n_estimators: 140 max_depth: 50, min_samples_leaf: 20 ",0.88828,172057.6062,414.79827,257.06898,0.93919,66181.9013,257.25843,134.76352,644.88394
rf,21,"hyper-params n_estimators: 150 max_depth: 50, min_samples_leaf: 20 ",0.88812,172310.43728,415.10292,256.93339,0.93909,66289.19357,257.46688,134.77646,644.57929
rf,21,"hyper-params n_estimators: 160 max_depth: 50, min_samples_leaf: 20 ",0.8885,171710.93444,414.38018,256.53741,0.93919,66184.74338,257.26396,134.68164,645.30203
rf,21,"hyper-params n_estimators: 170 max_depth: 50, min_samples_leaf: 20 ",0.88834,171965.16169,414.68682,256.73017,0.93916,66211.16661,257.31531,134.80211,644.99539
rf,21,"hyper-params n_estimators: 180 max_depth: 50, min_samples_leaf: 20 ",0.8882,172179.22062,414.94484,256.90146,0.93913,66243.77285,257.37866,134.83839,644.73737
rf,21,"hyper-params n_estimators: 190 max_depth: 50, min_samples_leaf: 20 ",0.88823,172130.87293,414.88658,256.97268,0.93913,66242.26177,257.37572,134.79493,644.79563
rf,21,"hyper-params n_estimators: 10 max_depth: 50, min_samples_leaf: 100 ",0.83304,257126.42057,507.07635,332.19068,0.86109,151181.79786,388.82104,236.23681,552.60586
rf,21,"hyper-params n_estimators: 20 max_depth: 50, min_samples_leaf: 100 ",0.83887,248158.4164,498.15501,325.65363,0.86743,144277.09321,379.83825,227.49907,561.5272
rf,21,"hyper-params n_estimators: 30 max_depth: 50, min_samples_leaf: 100 ",0.8355,253339.01516,503.32794,329.68433,0.86869,142902.79617,378.02486,226.24921,556.35427
rf,21,"hyper-params n_estimators: 40 max_depth: 50, min_samples_leaf: 100 ",0.83411,255479.23417,505.44954,330.69674,0.86952,142007.33397,376.8386,225.00393,554.23267
rf,21,"hyper-params n_estimators: 50 max_depth: 50, min_samples_leaf: 100 ",0.83618,252297.5308,502.29228,329.13797,0.8707,140723.38044,375.13115,224.21163,557.38993
rf,21,"hyper-params n_estimators: 60 max_depth: 50, min_samples_leaf: 100 ",0.8357,253030.66682,503.02154,329.25044,0.86987,141621.31183,376.32607,224.44812,556.66067
rf,21,"hyper-params n_estimators: 70 max_depth: 50, min_samples_leaf: 100 ",0.83591,252708.2894,502.70099,328.63765,0.87165,139683.11338,373.74204,222.65241,556.98122
rf,21,"hyper-params n_estimators: 80 max_depth: 50, min_samples_leaf: 100 ",0.83739,250436.27722,500.43609,327.50396,0.8719,139411.27187,373.37819,222.45889,559.24612
rf,21,"hyper-params n_estimators: 90 max_depth: 50, min_samples_leaf: 100 ",0.8367,251488.26655,501.48606,327.94387,0.87203,139277.24508,373.19867,222.14575,558.19615
rf,21,"hyper-params n_estimators: 100 max_depth: 50, min_samples_leaf: 100 ",0.83568,253064.16009,503.05483,328.85673,0.87223,139052.71609,372.89773,221.85805,556.62738
rf,21,"hyper-params n_estimators: 110 max_depth: 50, min_samples_leaf: 100 ",0.83475,254492.73094,504.47273,329.69506,0.87184,139481.18801,373.4718,222.25302,555.20948
rf,21,"hyper-params n_estimators: 120 max_depth: 50, min_samples_leaf: 100 ",0.83377,256005.40109,505.96976,330.8324,0.8713,140064.83019,374.25236,222.70353,553.71245
rf,21,"hyper-params n_estimators: 130 max_depth: 50, min_samples_leaf: 100 ",0.83381,255945.65959,505.91072,330.73862,0.87131,140053.28489,374.23694,222.74767,553.77149
rf,21,"hyper-params n_estimators: 140 max_depth: 50, min_samples_leaf: 100 ",0.83403,255600.20796,505.56919,330.5565,0.87198,139328.32431,373.2671,222.17687,554.11302
rf,21,"hyper-params n_estimators: 150 max_depth: 50, min_samples_leaf: 100 ",0.83429,255211.28268,505.1844,330.23706,0.87184,139480.36433,373.4707,222.15906,554.49781
rf,21,"hyper-params n_estimators: 160 max_depth: 50, min_samples_leaf: 100 ",0.83463,254683.0861,504.66136,329.92306,0.87195,139362.68946,373.31313,222.15225,555.02085
rf,21,"hyper-params n_estimators: 170 max_depth: 50, min_samples_leaf: 100 ",0.83418,255376.04126,505.34745,330.31196,0.87171,139626.24668,373.66596,222.30516,554.33476
rf,21,"hyper-params n_estimators: 180 max_depth: 50, min_samples_leaf: 100 ",0.83434,255132.61639,505.10654,330.05491,0.8718,139526.46899,373.53242,222.22452,554.57567
rf,21,"hyper-params n_estimators: 190 max_depth: 50, min_samples_leaf: 100 ",0.83457,254771.02327,504.74848,329.78012,0.87198,139323.93879,373.26122,221.93457,554.93373
rf,21,"hyper-params n_estimators: 10 max_depth: 50, min_samples_leaf: 200 ",0.73233,412233.07637,642.0538,423.17562,0.74912,273040.83731,522.5331,328.98006,417.62841
rf,21,"hyper-params n_estimators: 20 max_depth: 50, min_samples_leaf: 200 ",0.73711,404870.74349,636.29454,418.4876,0.75336,268423.67759,518.0962,328.56152,423.38767
rf,21,"hyper-params n_estimators: 30 max_depth: 50, min_samples_leaf: 200 ",0.73871,402400.24749,634.35026,418.63913,0.76388,256971.03475,506.92311,322.38512,425.33195
rf,21,"hyper-params n_estimators: 40 max_depth: 50, min_samples_leaf: 200 ",0.74009,400286.73296,632.68217,418.02908,0.77036,249927.25085,499.92725,317.56457,427.00004
rf,21,"hyper-params n_estimators: 50 max_depth: 50, min_samples_leaf: 200 ",0.73765,404033.11325,635.63599,419.03414,0.76802,252464.7111,502.45867,318.80675,424.04622
rf,21,"hyper-params n_estimators: 60 max_depth: 50, min_samples_leaf: 200 ",0.73431,409188.97484,639.67881,420.46804,0.76337,257525.61124,507.46981,321.38948,420.0034
rf,21,"hyper-params n_estimators: 70 max_depth: 50, min_samples_leaf: 200 ",0.73226,412335.71055,642.13372,421.25382,0.7633,257609.08171,507.55205,320.95535,417.54849
rf,21,"hyper-params n_estimators: 80 max_depth: 50, min_samples_leaf: 200 ",0.72985,416047.15882,645.01718,422.78418,0.75944,261809.62648,511.67336,323.14294,414.66503
rf,21,"hyper-params n_estimators: 90 max_depth: 50, min_samples_leaf: 200 ",0.72979,416138.24773,645.08778,422.49608,0.7594,261853.29115,511.71603,322.87961,414.59443
rf,21,"hyper-params n_estimators: 100 max_depth: 50, min_samples_leaf: 200 ",0.72717,420183.8822,648.21592,423.91219,0.7586,262718.1216,512.56036,322.92267,411.46629
rf,21,"hyper-params n_estimators: 110 max_depth: 50, min_samples_leaf: 200 ",0.72758,419545.70432,647.72348,424.16638,0.75949,261751.63979,511.61669,322.58609,411.95873
rf,21,"hyper-params n_estimators: 120 max_depth: 50, min_samples_leaf: 200 ",0.72642,421335.08444,649.10329,425.05326,0.75927,261988.29216,511.84792,322.81044,410.57892
rf,21,"hyper-params n_estimators: 130 max_depth: 50, min_samples_leaf: 200 ",0.72579,422300.96843,649.84688,425.52807,0.75852,262810.56443,512.65053,323.12458,409.83533
rf,21,"hyper-params n_estimators: 140 max_depth: 50, min_samples_leaf: 200 ",0.7264,421359.86729,649.12238,425.19916,0.75979,261424.2258,511.29661,322.31335,410.55983
rf,21,"hyper-params n_estimators: 150 max_depth: 50, min_samples_leaf: 200 ",0.72585,422215.90096,649.78143,425.40593,0.75881,262496.77241,512.34439,322.9277,409.90078
rf,21,"hyper-params n_estimators: 160 max_depth: 50, min_samples_leaf: 200 ",0.72608,421865.12754,649.51145,425.25167,0.75939,261857.79543,511.72043,322.50352,410.17076
rf,21,"hyper-params n_estimators: 170 max_depth: 50, min_samples_leaf: 200 ",0.72504,423460.51817,650.73844,425.81303,0.75839,262944.55804,512.7812,322.97863,408.94377
rf,21,"hyper-params n_estimators: 180 max_depth: 50, min_samples_leaf: 200 ",0.72388,425248.07072,652.11047,426.3366,0.75741,264013.41822,513.82236,323.50116,407.57174
rf,21,"hyper-params n_estimators: 190 max_depth: 50, min_samples_leaf: 200 ",0.72422,424720.17877,651.70559,426.15839,0.75755,263867.19762,513.68005,323.42378,407.97662
rf,21,"hyper-params n_estimators: 10 max_depth: 50, min_samples_leaf: 500 ",0.57946,647663.42602,804.77539,521.99228,0.61639,417495.11936,646.13862,406.39505,254.90682
rf,21,"hyper-params n_estimators: 20 max_depth: 50, min_samples_leaf: 500 ",0.58441,640046.53291,800.02908,522.19019,0.61579,418147.04044,646.6429,408.4219,259.65313
rf,21,"hyper-params n_estimators: 30 max_depth: 50, min_samples_leaf: 500 ",0.58364,641233.40026,800.7705,521.21745,0.62289,410414.70612,640.63617,406.31606,258.91171
rf,21,"hyper-params n_estimators: 40 max_depth: 50, min_samples_leaf: 500 ",0.58085,645526.03095,803.44635,522.78189,0.62346,409802.12813,640.15789,405.6595,256.23586
rf,21,"hyper-params n_estimators: 50 max_depth: 50, min_samples_leaf: 500 ",0.58104,645234.11484,803.26466,522.78469,0.62199,411397.68539,641.4029,406.22754,256.41755
rf,21,"hyper-params n_estimators: 60 max_depth: 50, min_samples_leaf: 500 ",0.58136,644729.98842,802.9508,523.11992,0.61933,414292.26699,643.65539,406.98063,256.73141
rf,21,"hyper-params n_estimators: 70 max_depth: 50, min_samples_leaf: 500 ",0.58116,645043.0919,803.14575,523.10349,0.61756,416213.89288,645.14641,407.04455,256.53646
rf,21,"hyper-params n_estimators: 80 max_depth: 50, min_samples_leaf: 500 ",0.58091,645437.25271,803.3911,523.38894,0.61594,417984.5973,646.51728,407.3036,256.29111
rf,21,"hyper-params n_estimators: 90 max_depth: 50, min_samples_leaf: 500 ",0.58096,645351.27169,803.33758,523.44393,0.61588,418044.93676,646.56395,407.26261,256.34463
rf,21,"hyper-params n_estimators: 100 max_depth: 50, min_samples_leaf: 500 ",0.5802,646529.77073,804.07075,523.79629,0.6148,419222.8399,647.4742,407.19493,255.61146
rf,21,"hyper-params n_estimators: 110 max_depth: 50, min_samples_leaf: 500 ",0.57971,647281.94524,804.53834,523.94321,0.61493,419086.02906,647.36854,406.9079,255.14387
rf,21,"hyper-params n_estimators: 120 max_depth: 50, min_samples_leaf: 500 ",0.57889,648547.26032,805.32432,524.65184,0.61492,419089.4023,647.37115,407.01705,254.35789
rf,21,"hyper-params n_estimators: 130 max_depth: 50, min_samples_leaf: 500 ",0.57857,649037.68198,805.62875,524.72634,0.61493,419085.03485,647.36777,406.92824,254.05346
rf,21,"hyper-params n_estimators: 140 max_depth: 50, min_samples_leaf: 500 ",0.57837,649342.64186,805.818,524.78071,0.61486,419158.53127,647.42454,407.00453,253.86421
rf,21,"hyper-params n_estimators: 150 max_depth: 50, min_samples_leaf: 500 ",0.5786,648989.65393,805.59894,524.79847,0.61404,420046.88004,648.11024,407.38568,254.08327
rf,21,"hyper-params n_estimators: 160 max_depth: 50, min_samples_leaf: 500 ",0.57847,649183.43594,805.7192,524.85272,0.61437,419692.6003,647.83686,407.27194,253.96301
rf,21,"hyper-params n_estimators: 170 max_depth: 50, min_samples_leaf: 500 ",0.5783,649448.71842,805.88381,524.99749,0.61371,420409.06846,648.3896,407.47644,253.7984
rf,21,"hyper-params n_estimators: 180 max_depth: 50, min_samples_leaf: 500 ",0.57839,649316.31627,805.80166,524.95426,0.61322,420941.08057,648.79972,407.63406,253.88055
rf,21,"hyper-params n_estimators: 190 max_depth: 50, min_samples_leaf: 500 ",0.57837,649337.98329,805.8151,524.90556,0.61338,420764.18859,648.66339,407.58111,253.86711
